Gene,Non-unique Gene name,Annotation,No. isolates
Cluster_12068,,,25
Cluster_12021,,,25
Cluster_21716,,,25
Cluster_330,,,25
Cluster_9451,,,25
Cluster_3146,,,25
Cluster_13667,,,25
Cluster_13197,,,25
Cluster_3946,,,25
Cluster_7223,,,25
Cluster_13047,,,25
Cluster_6736,,,25
Cluster_19680,,,25
Cluster_20174,,,25
Cluster_4133,,,25
Cluster_3690,,,25
Cluster_18526,,,25
Cluster_22429,,,25
Cluster_6769,,,25
Cluster_17016,,,25
Cluster_15763,,,25
Cluster_8710,,,25
Cluster_3077,,,25
Cluster_15689,,,25
Cluster_21073,,,25
Cluster_20669,,,25
Cluster_20556,,,25
Cluster_18241,,,25
Cluster_17967,,,25
Cluster_5128,,,25
Cluster_10,,,25
Cluster_7632,,,25
Cluster_21709,,,25
Cluster_10456,,,25
Cluster_10117,,,25
Cluster_1732,,,25
Cluster_1880,,,25
Cluster_5507,,,25
Cluster_16955,,,25
Cluster_6060,,,25
Cluster_17786,,,25
Cluster_9322,,,25
Cluster_17881,,,25
Cluster_2272,,,25
Cluster_19771,,,25
Cluster_12410,,,25
Cluster_3478,,,25
Cluster_4370,,,25
Cluster_2299,,,25
Cluster_5771,,,25
Cluster_14084,,,25
Cluster_16640,,,25
Cluster_21411,,,25
Cluster_7226,,,25
Cluster_2767,,,25
Cluster_19606,,,25
Cluster_8220,,,25
Cluster_9625,,,25
Cluster_14867,,,25
Cluster_22521,,,25
Cluster_325,,,25
Cluster_145,,,25
Cluster_1122,,,25
Cluster_2385,,,25
Cluster_2040,,,25
Cluster_1714,,,25
Cluster_2694,,,25
Cluster_22036,,,25
Cluster_20161,,,24
Cluster_17635,,,24
Cluster_638,,,24
Cluster_20651,,,24
Cluster_1037,,,24
Cluster_9949,,,24
Cluster_6939,,,24
Cluster_18247,,,24
Cluster_122,,,24
Cluster_12008,,,24
Cluster_278,,,24
Cluster_3889,,,24
Cluster_6627,,,24
Cluster_3617,,,24
Cluster_3579,,,24
Cluster_11211,,,24
Cluster_17553,,,24
Cluster_12889,,,24
Cluster_12934,,,24
Cluster_19069,,,24
Cluster_1537,,,24
Cluster_9122,,,24
Cluster_396,,,24
Cluster_20262,,,24
Cluster_10430,,,24
Cluster_14886,,,24
Cluster_8666,,,24
Cluster_22539,,,24
Cluster_17114,,,24
Cluster_5931,,,24
Cluster_19277,,,24
Cluster_6269,,,24
Cluster_15016,,,24
Cluster_19888,,,24
Cluster_8191,,,24
Cluster_12354,,,24
Cluster_21682,,,24
Cluster_17027,,,24
Cluster_7206,,,24
Cluster_55,,,24
Cluster_11403,,,24
Cluster_21876,,,24
Cluster_18180,,,24
Cluster_2768,,,24
Cluster_4020,,,24
Cluster_3408,,,24
Cluster_2212,,,24
Cluster_7435,,,24
Cluster_14692,,,24
Cluster_7715,,,24
Cluster_7781,,,24
Cluster_13512,,,24
Cluster_16175,,,24
Cluster_17733,,,24
Cluster_18886,,,24
Cluster_12919,,,24
Cluster_6160,,,24
Cluster_18184,,,24
Cluster_12312,,,24
Cluster_10346,,,24
Cluster_8785,,,24
Cluster_20066,,,24
Cluster_16641,,,24
Cluster_3890,,,24
Cluster_9369,,,24
Cluster_17800,,,24
Cluster_304,,,24
Cluster_802,,,24
Cluster_5715,,,24
Cluster_17779,,,24
Cluster_15520,,,24
Cluster_20211,,,24
Cluster_19192,,,24
Cluster_6802,,,24
Cluster_12454,,,24
Cluster_18361,,,24
Cluster_1456,,,24
Cluster_1534,,,24
Cluster_535,,,24
Cluster_3626,,,24
Cluster_18064,,,24
Cluster_77,,,24
Cluster_7565,,,24
Cluster_17293,,,24
Cluster_8907,,,23
Cluster_5572,,,23
Cluster_22319,,,23
Cluster_12498,,,23
Cluster_18144,,,23
Cluster_756,,,23
Cluster_8077,,,23
Cluster_9617,,,23
Cluster_5362,,,23
Cluster_9062,,,23
Cluster_22589,,,23
Cluster_7148,,,23
Cluster_9047,,,23
Cluster_9693,,,23
Cluster_8948,,,23
Cluster_17184,,,23
Cluster_12786,,,23
Cluster_11453,,,23
Cluster_3420,,,23
Cluster_929,,,23
Cluster_19778,,,23
Cluster_16152,,,23
Cluster_3817,,,23
Cluster_7577,,,23
Cluster_21652,,,23
Cluster_2171,,,23
Cluster_20659,,,23
Cluster_11666,,,23
Cluster_2275,,,23
Cluster_11415,,,23
Cluster_6557,,,23
Cluster_12191,,,23
Cluster_9505,,,23
Cluster_22457,,,23
Cluster_6241,,,23
Cluster_18392,,,23
Cluster_1992,,,23
Cluster_1021,,,23
Cluster_4951,,,23
Cluster_17896,,,23
Cluster_19892,,,23
Cluster_18265,,,23
Cluster_10613,,,23
Cluster_13161,,,23
Cluster_14697,,,23
Cluster_17143,,,23
Cluster_8313,,,23
Cluster_11613,,,23
Cluster_9576,,,23
Cluster_20998,,,23
Cluster_4582,,,23
Cluster_7224,,,23
Cluster_11075,,,23
Cluster_22066,,,23
Cluster_18235,,,23
Cluster_14455,,,23
Cluster_22400,,,23
Cluster_1338,,,23
Cluster_12923,,,23
Cluster_8982,,,23
Cluster_14328,,,23
Cluster_7607,,,23
Cluster_779,,,23
Cluster_1043,,,23
Cluster_11892,,,23
Cluster_1373,,,23
Cluster_8680,,,23
Cluster_10887,,,23
Cluster_3522,,,23
Cluster_4434,,,23
Cluster_15167,,,23
Cluster_18795,,,23
Cluster_18969,,,23
Cluster_1598,,,23
Cluster_6355,,,23
Cluster_16663,,,23
Cluster_20976,,,23
Cluster_16268,,,23
Cluster_6180,,,23
Cluster_16893,,,23
Cluster_201,,,23
Cluster_211,,,23
Cluster_8990,,,23
Cluster_16866,,,23
Cluster_11631,,,23
Cluster_7337,,,23
Cluster_22566,,,23
Cluster_11199,,,23
Cluster_4754,,,23
Cluster_15297,,,23
Cluster_9784,,,23
Cluster_20690,,,23
Cluster_21806,,,23
Cluster_1298,,,23
Cluster_12652,,,23
Cluster_3541,,,23
Cluster_20775,,,23
Cluster_21072,,,23
Cluster_804,,,23
Cluster_19162,,,23
Cluster_4045,,,23
Cluster_22282,,,23
Cluster_12019,,,23
Cluster_7984,,,23
Cluster_18231,,,23
Cluster_8355,,,23
Cluster_19502,,,23
Cluster_10886,,,23
Cluster_16067,,,23
Cluster_17564,,,23
Cluster_14270,,,23
Cluster_19469,,,23
Cluster_12095,,,23
Cluster_11946,,,22
Cluster_8824,,,22
Cluster_15230,,,22
Cluster_19263,,,22
Cluster_3134,,,22
Cluster_4874,,,22
Cluster_21700,,,22
Cluster_3793,,,22
Cluster_7339,,,22
Cluster_139,,,22
Cluster_16042,,,22
Cluster_7078,,,22
Cluster_8221,,,22
Cluster_21533,,,22
Cluster_6834,,,22
Cluster_6000,,,22
Cluster_11771,,,22
Cluster_12496,,,22
Cluster_193,,,22
Cluster_2452,,,22
Cluster_22035,,,22
Cluster_6222,,,22
Cluster_17783,,,22
Cluster_6321,,,22
Cluster_4369,,,22
Cluster_15110,,,22
Cluster_21260,,,22
Cluster_6290,,,22
Cluster_13090,,,22
Cluster_4859,,,22
Cluster_17376,,,22
Cluster_19555,,,22
Cluster_12875,,,22
Cluster_22172,,,22
Cluster_11355,,,22
Cluster_1204,,,22
Cluster_8322,,,22
Cluster_8219,,,22
Cluster_245,,,22
Cluster_21544,,,22
Cluster_5913,,,22
Cluster_16418,,,22
Cluster_19657,,,22
Cluster_14745,,,22
Cluster_4993,,,22
Cluster_9608,,,22
Cluster_915,,,22
Cluster_18974,,,22
Cluster_16405,,,22
Cluster_22392,,,22
Cluster_20481,,,22
Cluster_9314,,,22
Cluster_21165,,,22
Cluster_14562,,,22
Cluster_6665,,,22
Cluster_6077,,,22
Cluster_22551,,,22
Cluster_7835,,,22
Cluster_4418,,,22
Cluster_6940,,,22
Cluster_15745,,,22
Cluster_4792,,,22
Cluster_22448,,,22
Cluster_21804,,,22
Cluster_17472,,,22
Cluster_10380,,,22
Cluster_14447,,,22
Cluster_12394,,,22
Cluster_14013,,,22
Cluster_8571,,,22
Cluster_20084,,,22
Cluster_8080,,,22
Cluster_974,,,22
Cluster_4479,,,22
Cluster_395,,,22
Cluster_8563,,,22
Cluster_5943,,,22
Cluster_5159,,,22
Cluster_5055,,,22
Cluster_18941,,,22
Cluster_6556,,,22
Cluster_2234,,,22
Cluster_19948,,,22
Cluster_20953,,,22
Cluster_20467,,,22
Cluster_414,,,22
Cluster_3526,,,22
Cluster_10415,,,22
Cluster_7636,,,22
Cluster_2058,,,22
Cluster_15895,,,22
Cluster_15248,,,22
Cluster_18154,,,22
Cluster_14557,,,22
Cluster_5632,,,22
Cluster_5087,,,22
Cluster_20413,,,22
Cluster_10882,,,22
Cluster_18970,,,22
Cluster_18344,,,22
Cluster_8939,,,22
Cluster_9289,,,22
Cluster_16720,,,22
Cluster_4551,,,22
Cluster_19457,,,22
Cluster_13284,,,22
Cluster_20655,,,22
Cluster_13799,,,21
Cluster_1914,,,21
Cluster_11501,,,21
Cluster_18153,,,21
Cluster_8342,,,21
Cluster_4935,,,21
Cluster_20368,,,21
Cluster_12874,,,21
Cluster_19471,,,21
Cluster_17878,,,21
Cluster_16426,,,21
Cluster_6050,,,21
Cluster_12093,,,21
Cluster_1149,,,21
Cluster_9806,,,21
Cluster_18732,,,21
Cluster_18024,,,21
Cluster_10267,,,21
Cluster_20850,,,21
Cluster_18442,,,21
Cluster_17895,,,21
Cluster_12671,,,21
Cluster_19877,,,21
Cluster_19594,,,21
Cluster_5077,,,21
Cluster_14196,,,21
Cluster_3677,,,21
Cluster_141,,,21
Cluster_3026,,,21
Cluster_2173,,,21
Cluster_13098,,,21
Cluster_407,,,21
Cluster_11663,,,21
Cluster_10144,,,21
Cluster_14876,,,21
Cluster_11707,,,21
Cluster_21261,,,21
Cluster_1425,,,21
Cluster_975,,,21
Cluster_12812,,,21
Cluster_10501,,,21
Cluster_1362,,,21
Cluster_15959,,,21
Cluster_15823,,,21
Cluster_4863,,,21
Cluster_16283,,,21
Cluster_17883,,,21
Cluster_18037,,,21
Cluster_21188,,,21
Cluster_2094,,,21
Cluster_18264,,,21
Cluster_16803,,,21
Cluster_14090,,,21
Cluster_2319,,,21
Cluster_19785,,,21
Cluster_12830,,,21
Cluster_16860,,,21
Cluster_10669,,,21
Cluster_21109,,,21
Cluster_11031,,,21
Cluster_3557,,,21
Cluster_1981,,,21
Cluster_10225,,,21
Cluster_14042,,,21
Cluster_8671,,,21
Cluster_1180,,,21
Cluster_4952,,,21
Cluster_4836,,,21
Cluster_21515,,,21
Cluster_3358,,,21
Cluster_14864,,,21
Cluster_21068,,,21
Cluster_12619,,,21
Cluster_17032,,,21
Cluster_3912,,,21
Cluster_4213,,,21
Cluster_18634,,,21
Cluster_9846,,,21
Cluster_13283,,,21
Cluster_8579,,,21
Cluster_12066,,,21
Cluster_15831,,,21
Cluster_21548,,,21
Cluster_22059,,,21
Cluster_7609,,,21
Cluster_12722,,,21
Cluster_22289,,,21
Cluster_3753,,,21
Cluster_4516,,,21
Cluster_20255,,,21
Cluster_19066,,,21
Cluster_11903,,,21
Cluster_19056,,,21
Cluster_3082,,,21
Cluster_15758,,,21
Cluster_16270,,,21
Cluster_11503,,,21
Cluster_20245,,,21
Cluster_9536,,,21
Cluster_11115,,,21
Cluster_6668,,,21
Cluster_1430,,,21
Cluster_3750,,,21
Cluster_13231,,,21
Cluster_1080,,,21
Cluster_2592,,,21
Cluster_12347,,,21
Cluster_15643,,,21
Cluster_12362,,,21
Cluster_20748,,,21
Cluster_15824,,,21
Cluster_21181,,,21
Cluster_21654,,,21
Cluster_15115,,,21
Cluster_11726,,,21
Cluster_1830,,,21
Cluster_20167,,,21
Cluster_22173,,,20
Cluster_4181,,,20
Cluster_20768,,,20
Cluster_17038,,,20
Cluster_822,,,20
Cluster_9082,,,20
Cluster_570,,,20
Cluster_2297,,,20
Cluster_8905,,,20
Cluster_5855,,,20
Cluster_12707,,,20
Cluster_19270,,,20
Cluster_860,,,20
Cluster_10173,,,20
Cluster_13217,,,20
Cluster_6606,,,20
Cluster_9167,,,20
Cluster_18071,,,20
Cluster_12359,,,20
Cluster_12425,,,20
Cluster_21811,,,20
Cluster_6436,,,20
Cluster_19275,,,20
Cluster_8906,,,20
Cluster_14215,,,20
Cluster_14273,,,20
Cluster_15816,,,20
Cluster_16056,,,20
Cluster_801,,,20
Cluster_21264,,,20
Cluster_17574,,,20
Cluster_6483,,,20
Cluster_3854,,,20
Cluster_1108,,,20
Cluster_12369,,,20
Cluster_6118,,,20
Cluster_5262,,,20
Cluster_10818,,,20
Cluster_12317,,,20
Cluster_20643,,,20
Cluster_9748,,,20
Cluster_21213,,,20
Cluster_4958,,,20
Cluster_20079,,,20
Cluster_12203,,,20
Cluster_14744,,,20
Cluster_3166,,,20
Cluster_884,,,20
Cluster_174,,,20
Cluster_18538,,,20
Cluster_5627,,,20
Cluster_14388,,,20
Cluster_19383,,,20
Cluster_17560,,,20
Cluster_7571,,,20
Cluster_17299,,,20
Cluster_16156,,,20
Cluster_15181,,,20
Cluster_21262,,,20
Cluster_16044,,,20
Cluster_8937,,,20
Cluster_18173,,,20
Cluster_7904,,,20
Cluster_21670,,,20
Cluster_19529,,,20
Cluster_13812,,,20
Cluster_18636,,,20
Cluster_6967,,,20
Cluster_10605,,,20
Cluster_18705,,,20
Cluster_13468,,,20
Cluster_15912,,,20
Cluster_12198,,,20
Cluster_21678,,,20
Cluster_14753,,,20
Cluster_19984,,,20
Cluster_6675,,,20
Cluster_3467,,,20
Cluster_19281,,,20
Cluster_10104,,,20
Cluster_15,,,20
Cluster_11471,,,20
Cluster_9612,,,20
Cluster_15889,,,20
Cluster_21936,,,20
Cluster_8521,,,20
Cluster_3989,,,20
Cluster_9205,,,20
Cluster_12970,,,20
Cluster_7745,,,20
Cluster_20667,,,20
Cluster_11893,,,20
Cluster_15292,,,20
Cluster_10812,,,20
Cluster_6566,,,20
Cluster_18320,,,20
Cluster_14040,,,20
Cluster_15453,,,20
Cluster_15628,,,20
Cluster_10647,,,20
Cluster_9284,,,20
Cluster_13096,,,20
Cluster_10354,,,20
Cluster_3613,,,20
Cluster_13670,,,20
Cluster_436,,,20
Cluster_12883,,,20
Cluster_9805,,,20
Cluster_7141,,,20
Cluster_1964,,,20
Cluster_116,,,20
Cluster_18362,,,20
Cluster_9807,,,20
Cluster_17131,,,20
Cluster_17775,,,20
Cluster_14696,,,20
Cluster_21705,,,20
Cluster_19186,,,20
Cluster_18341,,,20
Cluster_21706,,,20
Cluster_20688,,,20
Cluster_21203,,,20
Cluster_19091,,,20
Cluster_12658,,,20
Cluster_4244,,,20
Cluster_2752,,,20
Cluster_11896,,,20
Cluster_8794,,,19
Cluster_19873,,,19
Cluster_22554,,,19
Cluster_15691,,,19
Cluster_8257,,,19
Cluster_18049,,,19
Cluster_16807,,,19
Cluster_8983,,,19
Cluster_5064,,,19
Cluster_15632,,,19
Cluster_19090,,,19
Cluster_7934,,,19
Cluster_12604,,,19
Cluster_13910,,,19
Cluster_12415,,,19
Cluster_2775,,,19
Cluster_315,,,19
Cluster_1943,,,19
Cluster_11609,,,19
Cluster_8936,,,19
Cluster_18723,,,19
Cluster_19539,,,19
Cluster_21420,,,19
Cluster_14757,,,19
Cluster_20452,,,19
Cluster_8448,,,19
Cluster_14214,,,19
Cluster_19389,,,19
Cluster_9772,,,19
Cluster_12096,,,19
Cluster_5845,,,19
Cluster_8311,,,19
Cluster_17652,,,19
Cluster_18525,,,19
Cluster_19279,,,19
Cluster_5562,,,19
Cluster_3220,,,19
Cluster_3645,,,19
Cluster_16138,,,19
Cluster_20401,,,19
Cluster_20879,,,19
Cluster_14217,,,19
Cluster_19982,,,19
Cluster_17468,,,19
Cluster_9161,,,19
Cluster_10817,,,19
Cluster_8154,,,19
Cluster_12160,,,19
Cluster_5122,,,19
Cluster_18739,,,19
Cluster_13855,,,19
Cluster_5854,,,19
Cluster_11711,,,19
Cluster_3299,,,19
Cluster_10935,,,19
Cluster_20763,,,19
Cluster_2564,,,19
Cluster_16425,,,19
Cluster_2183,,,19
Cluster_16123,,,19
Cluster_2594,,,19
Cluster_4356,,,19
Cluster_22427,,,19
Cluster_1650,,,19
Cluster_19876,,,19
Cluster_20983,,,19
Cluster_12668,,,19
Cluster_691,,,19
Cluster_7000,,,19
Cluster_1507,,,19
Cluster_9768,,,19
Cluster_11772,,,19
Cluster_9156,,,19
Cluster_2685,,,19
Cluster_21354,,,19
Cluster_4247,,,19
Cluster_21686,,,19
Cluster_6402,,,19
Cluster_1690,,,19
Cluster_10684,,,19
Cluster_5394,,,19
Cluster_1713,,,19
Cluster_21922,,,19
Cluster_0,,,19
Cluster_22174,,,19
Cluster_4446,,,19
Cluster_7939,,,19
Cluster_18878,,,19
Cluster_22559,,,19
Cluster_17707,,,19
Cluster_2150,,,19
Cluster_21009,,,19
Cluster_9673,,,19
Cluster_14205,,,19
Cluster_10642,,,19
Cluster_525,,,19
Cluster_12268,,,19
Cluster_18880,,,19
Cluster_21418,,,19
Cluster_2237,,,19
Cluster_19663,,,19
Cluster_20787,,,19
Cluster_2634,,,19
Cluster_10305,,,19
Cluster_9434,,,19
Cluster_12358,,,19
Cluster_16192,,,19
Cluster_4894,,,19
Cluster_16049,,,19
Cluster_6803,,,19
Cluster_18250,,,19
Cluster_16880,,,19
Cluster_10675,,,19
Cluster_7750,,,19
Cluster_16956,,,19
Cluster_12943,,,19
Cluster_19467,,,19
Cluster_14086,,,19
Cluster_14516,,,19
Cluster_20757,,,18
Cluster_14032,,,18
Cluster_4643,,,18
Cluster_14167,,,18
Cluster_5877,,,18
Cluster_12119,,,18
Cluster_1239,,,18
Cluster_1029,,,18
Cluster_16336,,,18
Cluster_12304,,,18
Cluster_22411,,,18
Cluster_11500,,,18
Cluster_1826,,,18
Cluster_7641,,,18
Cluster_3969,,,18
Cluster_7393,,,18
Cluster_10646,,,18
Cluster_13280,,,18
Cluster_11581,,,18
Cluster_2214,,,18
Cluster_20480,,,18
Cluster_17957,,,18
Cluster_6292,,,18
Cluster_6061,,,18
Cluster_1716,,,18
Cluster_8188,,,18
Cluster_10855,,,18
Cluster_20771,,,18
Cluster_21672,,,18
Cluster_17382,,,18
Cluster_9568,,,18
Cluster_3870,,,18
Cluster_13961,,,18
Cluster_3287,,,18
Cluster_20778,,,18
Cluster_517,,,18
Cluster_471,,,18
Cluster_8184,,,18
Cluster_12004,,,18
Cluster_17366,,,18
Cluster_15479,,,18
Cluster_2820,,,18
Cluster_20478,,,18
Cluster_22071,,,18
Cluster_22315,,,18
Cluster_7501,,,18
Cluster_1118,,,18
Cluster_18623,,,18
Cluster_647,,,18
Cluster_3842,,,18
Cluster_1482,,,18
Cluster_995,,,18
Cluster_12489,,,18
Cluster_22029,,,18
Cluster_9280,,,18
Cluster_11760,,,18
Cluster_1331,,,18
Cluster_20693,,,18
Cluster_3013,,,18
Cluster_9420,,,18
Cluster_2658,,,18
Cluster_755,,,18
Cluster_17719,,,18
Cluster_20280,,,18
Cluster_19681,,,18
Cluster_9533,,,18
Cluster_2585,,,18
Cluster_13422,,,18
Cluster_7876,,,18
Cluster_17147,,,18
Cluster_6641,,,18
Cluster_21435,,,18
Cluster_12061,,,18
Cluster_19376,,,18
Cluster_16347,,,18
Cluster_17230,,,18
Cluster_19588,,,18
Cluster_9465,,,18
Cluster_22543,,,18
Cluster_12260,,,18
Cluster_1121,,,18
Cluster_1993,,,18
Cluster_5359,,,18
Cluster_17865,,,18
Cluster_17219,,,18
Cluster_21690,,,18
Cluster_7576,,,18
Cluster_20656,,,18
Cluster_13524,,,18
Cluster_1857,,,18
Cluster_16225,,,18
Cluster_739,,,18
Cluster_18167,,,18
Cluster_4486,,,18
Cluster_20974,,,18
Cluster_6288,,,18
Cluster_2651,,,18
Cluster_15789,,,18
Cluster_15717,,,18
Cluster_6779,,,18
Cluster_2667,,,18
Cluster_12116,,,18
Cluster_19070,,,18
Cluster_253,,,18
Cluster_13355,,,18
Cluster_8601,,,18
Cluster_18811,,,18
Cluster_18967,,,18
Cluster_15591,,,18
Cluster_1828,,,18
Cluster_20773,,,18
Cluster_14927,,,18
Cluster_10026,,,18
Cluster_2447,,,18
Cluster_12729,,,18
Cluster_6124,,,18
Cluster_5754,,,18
Cluster_21655,,,18
Cluster_15295,,,18
Cluster_14961,,,18
Cluster_15026,,,17
Cluster_4277,,,17
Cluster_9567,,,17
Cluster_18170,,,17
Cluster_9038,,,17
Cluster_20348,,,17
Cluster_13486,,,17
Cluster_9766,,,17
Cluster_14406,,,17
Cluster_15680,,,17
Cluster_7035,,,17
Cluster_301,,,17
Cluster_15294,,,17
Cluster_13523,,,17
Cluster_21926,,,17
Cluster_12512,,,17
Cluster_15835,,,17
Cluster_4360,,,17
Cluster_19880,,,17
Cluster_12296,,,17
Cluster_11550,,,17
Cluster_16647,,,17
Cluster_18186,,,17
Cluster_1234,,,17
Cluster_8012,,,17
Cluster_18045,,,17
Cluster_11498,,,17
Cluster_21286,,,17
Cluster_7970,,,17
Cluster_12050,,,17
Cluster_7527,,,17
Cluster_11282,,,17
Cluster_15807,,,17
Cluster_10237,,,17
Cluster_18815,,,17
Cluster_22027,,,17
Cluster_14089,,,17
Cluster_15399,,,17
Cluster_2778,,,17
Cluster_19997,,,17
Cluster_11512,,,17
Cluster_14389,,,17
Cluster_5866,,,17
Cluster_10614,,,17
Cluster_16666,,,17
Cluster_16795,,,17
Cluster_955,,,17
Cluster_5444,,,17
Cluster_12365,,,17
Cluster_7838,,,17
Cluster_22573,,,17
Cluster_19405,,,17
Cluster_5663,,,17
Cluster_10505,,,17
Cluster_4511,,,17
Cluster_12827,,,17
Cluster_6587,,,17
Cluster_18346,,,17
Cluster_17228,,,17
Cluster_13563,,,17
Cluster_22161,,,17
Cluster_5880,,,17
Cluster_5824,,,17
Cluster_8840,,,17
Cluster_21282,,,17
Cluster_4957,,,17
Cluster_4636,,,17
Cluster_1789,,,17
Cluster_3301,,,17
Cluster_21662,,,17
Cluster_19398,,,17
Cluster_15172,,,17
Cluster_18806,,,17
Cluster_18593,,,17
Cluster_2976,,,17
Cluster_22406,,,17
Cluster_2708,,,17
Cluster_17496,,,17
Cluster_2903,,,17
Cluster_14418,,,17
Cluster_18524,,,17
Cluster_19078,,,17
Cluster_3960,,,17
Cluster_13566,,,17
Cluster_5013,,,17
Cluster_20513,,,17
Cluster_7209,,,17
Cluster_16559,,,17
Cluster_199,,,17
Cluster_8748,,,17
Cluster_14156,,,17
Cluster_9696,,,17
Cluster_22283,,,17
Cluster_15302,,,17
Cluster_16967,,,17
Cluster_5093,,,17
Cluster_19370,,,17
Cluster_7083,,,17
Cluster_607,,,17
Cluster_18256,,,17
Cluster_5831,,,17
Cluster_12117,,,17
Cluster_7487,,,17
Cluster_14616,,,17
Cluster_1800,,,17
Cluster_20004,,,17
Cluster_16197,,,17
Cluster_16946,,,17
Cluster_18336,,,17
Cluster_637,,,17
Cluster_3402,,,17
Cluster_10722,,,17
Cluster_13822,,,17
Cluster_15178,,,17
Cluster_9530,,,17
Cluster_10490,,,17
Cluster_11459,,,17
Cluster_17477,,,17
Cluster_8006,,,17
Cluster_5770,,,17
Cluster_10190,,,17
Cluster_7548,,,17
Cluster_10564,,,17
Cluster_17110,,,17
Cluster_20797,,,17
Cluster_3031,,,17
Cluster_15908,,,17
Cluster_5282,,,17
Cluster_15014,,,17
Cluster_15880,,,17
Cluster_7199,,,17
Cluster_10230,,,17
Cluster_14951,,,17
Cluster_6888,,,17
Cluster_20969,,,17
Cluster_9965,,,17
Cluster_6217,,,17
Cluster_2001,,,17
Cluster_2353,,,17
Cluster_17570,,,16
Cluster_11558,,,16
Cluster_10679,,,16
Cluster_6800,,,16
Cluster_9446,,,16
Cluster_12064,,,16
Cluster_18239,,,16
Cluster_9059,,,16
Cluster_3207,,,16
Cluster_19105,,,16
Cluster_4325,,,16
Cluster_3546,,,16
Cluster_3078,,,16
Cluster_7108,,,16
Cluster_10220,,,16
Cluster_9140,,,16
Cluster_21114,,,16
Cluster_10186,,,16
Cluster_14683,,,16
Cluster_3930,,,16
Cluster_16133,,,16
Cluster_6880,,,16
Cluster_18643,,,16
Cluster_16330,,,16
Cluster_19958,,,16
Cluster_22265,,,16
Cluster_6647,,,16
Cluster_6024,,,16
Cluster_22407,,,16
Cluster_12710,,,16
Cluster_18,,,16
Cluster_15381,,,16
Cluster_19760,,,16
Cluster_6248,,,16
Cluster_15793,,,16
Cluster_17774,,,16
Cluster_12835,,,16
Cluster_14039,,,16
Cluster_9526,,,16
Cluster_15432,,,16
Cluster_10470,,,16
Cluster_16779,,,16
Cluster_6063,,,16
Cluster_16717,,,16
Cluster_2152,,,16
Cluster_9613,,,16
Cluster_12295,,,16
Cluster_3537,,,16
Cluster_21202,,,16
Cluster_6362,,,16
Cluster_1700,,,16
Cluster_10398,,,16
Cluster_11273,,,16
Cluster_11411,,,16
Cluster_6728,,,16
Cluster_4733,,,16
Cluster_14400,,,16
Cluster_11662,,,16
Cluster_12928,,,16
Cluster_8076,,,16
Cluster_20903,,,16
Cluster_8828,,,16
Cluster_1384,,,16
Cluster_1465,,,16
Cluster_3663,,,16
Cluster_7923,,,16
Cluster_13840,,,16
Cluster_21712,,,16
Cluster_19492,,,16
Cluster_16054,,,16
Cluster_2471,,,16
Cluster_11439,,,16
Cluster_20357,,,16
Cluster_22495,,,16
Cluster_11502,,,16
Cluster_5901,,,16
Cluster_12899,,,16
Cluster_20390,,,16
Cluster_2735,,,16
Cluster_15747,,,16
Cluster_13598,,,16
Cluster_19495,,,16
Cluster_1429,,,16
Cluster_101,,,16
Cluster_22524,,,16
Cluster_10353,,,16
Cluster_12374,,,16
Cluster_9545,,,16
Cluster_872,,,16
Cluster_22273,,,16
Cluster_9168,,,16
Cluster_3720,,,16
Cluster_5993,,,16
Cluster_7894,,,16
Cluster_11157,,,16
Cluster_9963,,,16
Cluster_4599,,,16
Cluster_12714,,,16
Cluster_9202,,,16
Cluster_18760,,,16
Cluster_10375,,,16
Cluster_16714,,,16
Cluster_6350,,,16
Cluster_14555,,,16
Cluster_15820,,,16
Cluster_4302,,,16
Cluster_15374,,,16
Cluster_13569,,,16
Cluster_13417,,,16
Cluster_6564,,,16
Cluster_13092,,,16
Cluster_13848,,,16
Cluster_18334,,,16
Cluster_6613,,,16
Cluster_8007,,,16
Cluster_9572,,,16
Cluster_15693,,,16
Cluster_20246,,,15
Cluster_20196,,,15
Cluster_3081,,,15
Cluster_15234,,,15
Cluster_10072,,,15
Cluster_98,,,15
Cluster_1849,,,15
Cluster_22126,,,15
Cluster_2085,,,15
Cluster_19159,,,15
Cluster_19898,,,15
Cluster_360,,,15
Cluster_6783,,,15
Cluster_21415,,,15
Cluster_3163,,,15
Cluster_17628,,,15
Cluster_747,,,15
Cluster_19300,,,15
Cluster_1858,,,15
Cluster_4421,,,15
Cluster_10777,,,15
Cluster_2879,,,15
Cluster_3121,,,15
Cluster_8723,,,15
Cluster_18145,,,15
Cluster_20507,,,15
Cluster_15123,,,15
